,Family,Common name,Scientific name,2018 IUCN Red List category,2022 IUCN Red List category
8809,Mockingbirds and thrashers,Brown Thrasher,Toxostoma rufum,LC,LC
8810,Mockingbirds and thrashers,Long-billed Thrasher,Toxostoma longirostre,LC,LC
8811,Mockingbirds and thrashers,Cozumel Thrasher,Toxostoma guttatum,CR,CR
8812,Mockingbirds and thrashers,Bendire's Thrasher,Toxostoma bendirei,VU,VU
8813,Mockingbirds and thrashers,Grey Thrasher,Toxostoma cinereum,LC,LC
8814,Mockingbirds and thrashers,California Thrasher,Toxostoma redivivum,LC,LC
8815,Mockingbirds and thrashers,Crissal Thrasher,Toxostoma crissale,LC,LC
8816,Mockingbirds and thrashers,Le Conte's Thrasher,Toxostoma lecontei,LC,LC
8817,Thrushes,Western Bluebird,Sialia mexicana,LC,LC
8818,Thrushes,Eastern Bluebird,Sialia sialis,LC,LC
8819,Thrushes,Mountain Bluebird,Sialia currucoides,LC,LC
8820,Thrushes,Grandala,Grandala coelicolor,LC,LC
8821,Thrushes,Red-tailed Ant-thrush,Neocossyphus rufus,LC,LC
8822,Thrushes,White-tailed Ant-thrush,Neocossyphus poensis,LC,LC
8823,Thrushes,Rufous Flycatcher-thrush,Stizorhina fraseri,LC,LC
8824,Thrushes,Finsch's Flycatcher-thrush,Stizorhina finschi,LC,LC
8825,Thrushes,Townsend's Solitaire,Myadestes townsendi,LC,LC
8826,Thrushes,Kamao,Myadestes myadestinus,EX,EX
8827,Thrushes,Amaui,Myadestes woahensis,EX,EX
8828,Thrushes,Olomao,Myadestes lanaiensis,CR (PE),CR (PE)
8829,Thrushes,Omao,Myadestes obscurus,VU,VU
8830,Thrushes,Puaiohi,Myadestes palmeri,CR,CR
8831,Thrushes,Cuban Solitaire,Myadestes elisabeth,NT,NT
8832,Thrushes,Rufous-throated Solitaire,Myadestes genibarbis,LC,LC
8833,Thrushes,Brown-backed Solitaire,Myadestes occidentalis,LC,LC
8834,Thrushes,Slate-colored Solitaire,Myadestes unicolor,LC,LC
8835,Thrushes,Black-faced Solitaire,Myadestes melanops,LC,LC
8836,Thrushes,Varied Solitaire,Myadestes coloratus,LC,NT
8837,Thrushes,Andean Solitaire,Myadestes ralloides,LC,LC
8838,Thrushes,Geomalia,Geomalia heinrichi,NT,
8839,Thrushes,Long-tailed Thrush,Zoothera dixoni,LC,LC
8840,Thrushes,Alpine Thrush,Zoothera mollissima,LC,LC
8841,Thrushes,Sichuan Forest Thrush,Zoothera griseiceps,LC,LC
8842,Thrushes,Himalayan Forest Thrush,Zoothera salimalii,LC,LC
8843,Thrushes,Dark-sided Thrush,Zoothera marginata,LC,LC
8844,Thrushes,Long-billed Thrush,Zoothera monticola,LC,LC
8845,Thrushes,Everett's Thrush,Zoothera everetti,NT,NT
8846,Thrushes,Sunda Thrush,Zoothera andromedae,LC,LC
8847,Thrushes,White's Thrush,Zoothera aurea,LC,LC
8848,Thrushes,Amami Thrush,Zoothera major,NT,NT
8849,Thrushes,Scaly Thrush,Zoothera dauma,LC,LC
8850,Thrushes,Fawn-breasted Thrush,Zoothera machiki,NT,NT
8851,Thrushes,Guadalcanal Thrush,Zoothera turipavae,VU,VU
8852,Thrushes,Makira Thrush,Zoothera margaretae,NT,NT
8853,Thrushes,Bassian Thrush,Zoothera lunulata,LC,LC
8854,Thrushes,Russet-tailed Thrush,Zoothera heinei,LC,LC
8855,Thrushes,New Britain Thrush,Zoothera talaseae,LC,LC
8856,Thrushes,Bougainville Thrush,Zoothera atrigena,NT,NT
8857,Thrushes,Bonin Thrush,Zoothera terrestris,EX,EX
8858,Thrushes,Varied Thrush,Ixoreus naevius,LC,LC
8859,Thrushes,Black Solitaire,Entomodestes coracinus,LC,LC
8860,Thrushes,White-eared Solitaire,Entomodestes leucotis,LC,LC
8861,Thrushes,Chestnut-throated Solitaire,Cichlopsis chubbi,NT,NT
8862,Thrushes,Peruvian Solitaire,Cichlopsis peruviana,NT,NT
8863,Thrushes,Guianan Solitaire,Cichlopsis gularis,NT,NT
8864,Thrushes,Rufous-brown Solitaire,Cichlopsis leucogenys,EN,EN
8865,Thrushes,Aztec Thrush,Ridgwayia pinicola,LC,LC
8866,Thrushes,Wood Thrush,Hylocichla mustelina,NT,LC
8867,Thrushes,Swainson's Thrush,Catharus swainsoni,LC,LC
8868,Thrushes,Russet-backed Thrush,Catharus ustulatus,LC,LC
8869,Thrushes,Veery,Catharus fuscescens,LC,LC
8870,Thrushes,Grey-cheeked Thrush,Catharus minimus,LC,LC
8871,Thrushes,Bicknell's Thrush,Catharus bicknelli,VU,VU
8872,Thrushes,Hermit Thrush,Catharus guttatus,LC,LC
8873,Thrushes,Russet Nightingale-thrush,Catharus occidentalis,LC,LC
8874,Thrushes,Ruddy-capped Nightingale-thrush,Catharus frantzii,LC,LC
8875,Thrushes,Black-billed Nightingale-thrush,Catharus gracilirostris,LC,LC
8876,Thrushes,Orange-billed Nightingale-thrush,Catharus aurantiirostris,LC,LC
8877,Thrushes,Black-headed Nightingale-thrush,Catharus mexicanus,LC,LC
8878,Thrushes,Spotted Nightingale-thrush,Catharus dryas,LC,LC
8879,Thrushes,Slaty-backed Nightingale-thrush,Catharus fuscater,LC,LC
8880,Thrushes,Fruithunter,Chlamydochaera jefferyi,LC,LC
8881,Thrushes,Purple Cochoa,Cochoa purpurea,LC,LC
8882,Thrushes,Green Cochoa,Cochoa viridis,LC,LC
8883,Thrushes,Javan Cochoa,Cochoa azurea,VU,VU
8884,Thrushes,Sumatran Cochoa,Cochoa beccarii,VU,VU
8885,Thrushes,Siberian Thrush,Geokichla sibirica,LC,LC
8886,Thrushes,Pied Thrush,Geokichla wardii,LC,LC
8887,Thrushes,Spotted Ground-thrush,Geokichla guttata,EN,VU
8888,Thrushes,Spot-winged Thrush,Geokichla spiloptera,NT,NT
8889,Thrushes,Orange-headed Thrush,Geokichla citrina,LC,LC
8890,Thrushes,Ashy Thrush,Geokichla cinerea,VU,VU
8891,Thrushes,Red-backed Thrush,Geokichla erythronota,NT,NT
8892,Thrushes,Red-and-black Thrush,Geokichla mendeni,NT,NT
8893,Thrushes,Slaty-backed Thrush,Geokichla schistacea,NT,NT
8894,Thrushes,Orange-banded Thrush,Geokichla peronii,NT,NT
8895,Thrushes,Chestnut-backed Thrush,Geokichla dohertyi,NT,NT
8896,Thrushes,Chestnut-capped Thrush,Geokichla interpres,NT,EN
8897,Thrushes,Enggano Thrush,Geokichla leucolaema,NT,NT
8898,Thrushes,Buru Thrush,Geokichla dumasi,NT,NT
8899,Thrushes,Seram Thrush,Geokichla joiceyi,NT,NT
8900,Thrushes,Orange Ground-thrush,Geokichla gurneyi,LC,LC
8901,Thrushes,Oberländer's Ground-thrush,Geokichla oberlaenderi,NT,NT
8902,Thrushes,Crossley's Ground-thrush,Geokichla crossleyi,NT,LC
8903,Thrushes,Abyssinian Ground-thrush,Geokichla piaggiae,LC,LC
8904,Thrushes,Black-eared Ground-thrush,Geokichla camaronensis,LC,LC
8905,Thrushes,Grey Ground-thrush,Geokichla princei,LC,LC
8906,Thrushes,Chinese Thrush,Otocichla mupinensis,LC,LC
8907,Thrushes,Ethiopian Thrush,Psophocichla simensis,LC,LC
8908,Thrushes,Groundscraper Thrush,Psophocichla litsitsirupa,LC,LC
8909,Thrushes,Mistle Thrush,Turdus viscivorus,LC,LC
8910,Thrushes,Song Thrush,Turdus philomelos,LC,LC
8911,Thrushes,Abyssinian Thrush,Turdus abyssinicus,LC,LC
8912,Thrushes,Taita Thrush,Turdus helleri,CR,EN
8913,Thrushes,Usambara Thrush,Turdus roehli,NT,NT
8914,Thrushes,Redwing,Turdus iliacus,NT,NT
8915,Thrushes,Mountain Thrush,Turdus plebejus,LC,LC
8916,Thrushes,Eurasian Blackbird,Turdus merula,LC,LC
8917,Thrushes,Pale-breasted Thrush,Turdus leucomelas,LC,LC
8918,Thrushes,Cocoa Thrush,Turdus fumigatus,LC,LC
8919,Thrushes,Hauxwell's Thrush,Turdus hauxwelli,LC,LC
8920,Thrushes,Yellow-legged Thrush,Turdus flavipes,LC,LC
8921,Thrushes,Lawrence's Thrush,Turdus lawrencii,LC,LC
8922,Thrushes,Pale-vented Thrush,Turdus obsoletus,LC,LC
8923,Thrushes,White-throated Thrush,Turdus assimilis,LC,LC
8924,Thrushes,White-necked Thrush,Turdus albicollis,LC,LC
8925,Thrushes,Rufous-bellied Thrush,Turdus rufiventris,LC,LC
8926,Thrushes,Ecuadorian Thrush,Turdus maculirostris,LC,LC
8927,Thrushes,Clay-colored Thrush,Turdus grayi,LC,LC
8928,Thrushes,Unicolored Thrush,Turdus haplochrous,NT,NT
8929,Thrushes,Varzea Thrush,Turdus sanchezorum,LC,LC
8930,Thrushes,Spectacled Thrush,Turdus nudigenis,LC,LC
8931,Thrushes,Chinese Blackbird,Turdus mandarinus,LC,LC
8932,Thrushes,Somali Thrush,Turdus ludoviciae,VU,LC
8933,Thrushes,Bare-eyed Thrush,Turdus tephronotus,LC,LC
8934,Thrushes,Comoro Thrush,Turdus bewsheri,LC,NT
8935,Thrushes,Kurrichane Thrush,Turdus libonyana,LC,LC
8936,Thrushes,Yemen Thrush,Turdus menachensis,NT,NT
8937,Thrushes,Olive Thrush,Turdus olivaceus,LC,LC
8938,Thrushes,Karoo Thrush,Turdus smithi,LC,LC
8939,Thrushes,Forest Thrush,Turdus lherminieri,VU,NT
8940,Thrushes,Pale-eyed Thrush,Turdus leucops,LC,LC
8941,Thrushes,White-eyed Thrush,Turdus jamaicensis,LC,LC
8942,Thrushes,La Selle Thrush,Turdus swalesi,VU,VU
8943,Thrushes,Black Thrush,Turdus infuscatus,LC,LC
8944,Thrushes,Sooty Thrush,Turdus nigrescens,LC,LC
8945,Thrushes,American Robin,Turdus migratorius,LC,LC
8946,Thrushes,San Lucas Robin,Turdus confinis,LC,LC
8947,Thrushes,Rufous-collared Thrush,Turdus rufitorques,LC,LC
8948,Thrushes,Rufous-backed Thrush,Turdus rufopalliatus,LC,LC
8949,Thrushes,Austral Thrush,Turdus falcklandii,LC,LC
8950,Thrushes,Plumbeous-backed Thrush,Turdus reevei,LC,LC
8951,Thrushes,Chestnut-bellied Thrush,Turdus fulviventris,LC,LC
8952,Thrushes,Black-hooded Thrush,Turdus olivater,LC,LC
8953,Thrushes,Chiguanco Thrush,Turdus chiguanco,LC,LC
8954,Thrushes,Sombre Thrush,Turdus anthracinus,LC,LC
8955,Thrushes,Great Thrush,Turdus fuscater,LC,LC
8956,Thrushes,Andean Slaty Thrush,Turdus nigriceps,LC,LC
8957,Thrushes,Eastern Slaty Thrush,Turdus subalaris,LC,LC
8958,Thrushes,Glossy-black Thrush,Turdus serranus,LC,LC
8959,Thrushes,Tristan Thrush,Turdus eremita,NT,NT
8960,Thrushes,Creamy-bellied Thrush,Turdus amaurochalinus,LC,LC
8961,Thrushes,Black-billed Thrush,Turdus ignobilis,LC,LC
8962,Thrushes,Floodplain Thrush,Turdus debilis,LC,LC
8963,Thrushes,Campina Thrush,Turdus arthuri,LC,LC
8964,Thrushes,Maranon Thrush,Turdus maranonicus,LC,LC
8965,Thrushes,Principe Thrush,Turdus xanthorhynchus,CR,CR
8966,Thrushes,Sao Tome Thrush,Turdus olivaceofuscus,LC,LC
8967,Thrushes,White-chinned Thrush,Turdus aurantius,LC,LC
8968,Thrushes,Grand Cayman Thrush,Turdus ravidus,EX,EX
8969,Thrushes,Northern Red-legged Thrush,Turdus plumbeus,LC,LC
8970,Thrushes,Western Red-legged Thrush,Turdus rubripes,LC,LC
8971,Thrushes,Eastern Red-legged Thrush,Turdus ardosiaceus,LC,LC
8972,Thrushes,African Thrush,Turdus pelios,LC,LC
8973,Thrushes,Taiwan Thrush,Turdus niveiceps,LC,LC
8974,Thrushes,Grey-winged Blackbird,Turdus boulboul,LC,LC
8975,Thrushes,Indian Blackbird,Turdus simillimus,LC,LC
8976,Thrushes,Japanese Thrush,Turdus cardis,LC,LC
8977,Thrushes,Grey-backed Thrush,Turdus hortulorum,LC,LC
8978,Thrushes,Black-breasted Thrush,Turdus dissimilis,LC,LC
8979,Thrushes,Tickell's Thrush,Turdus unicolor,LC,LC
8980,Thrushes,Eyebrowed Thrush,Turdus obscurus,LC,LC
8981,Thrushes,Grey-sided Thrush,Turdus feae,VU,VU
8982,Thrushes,Izu Thrush,Turdus celaenops,VU,VU
8983,Thrushes,Brown-headed Thrush,Turdus chrysolaus,LC,LC
8984,Thrushes,Pale Thrush,Turdus pallidus,LC,LC
8985,Thrushes,Island Thrush,Turdus poliocephalus,LC,LC
8986,Thrushes,White-backed Thrush,Turdus kessleri,LC,LC
8987,Thrushes,Tibetan Blackbird,Turdus maximus,LC,LC
8988,Thrushes,Fieldfare,Turdus pilaris,LC,LC
8989,Thrushes,White-collared Blackbird,Turdus albocinctus,LC,LC
8990,Thrushes,Chestnut Thrush,Turdus rubrocanus,LC,LC
8991,Thrushes,Ring Ouzel,Turdus torquatus,LC,LC
8992,Thrushes,Naumann's Thrush,Turdus naumanni,LC,LC
8993,Thrushes,Dusky Thrush,Turdus eunomus,LC,LC
8994,Thrushes,Black-throated Thrush,Turdus atrogularis,LC,LC
8995,Thrushes,Rufous-throated Thrush,Turdus ruficollis,LC,LC
8996,Thrushes,Sulawesi Thrush,Cataponera turdoides,LC,LC
8997,Old World flycatchers and chats,White-tailed Alethe,Alethe diademata,LC,LC
8998,Old World flycatchers and chats,Fire-crested Alethe,Alethe castanea,LC,LC
8999,Old World flycatchers and chats,Karoo Scrub-robin,Tychaedon coryphoeus,LC,LC
9000,Old World flycatchers and chats,Brown Scrub-robin,Tychaedon signata,LC,LC
9001,Old World flycatchers and chats,Forest Scrub-robin,Tychaedon leucosticta,LC,LC
9002,Old World flycatchers and chats,Bearded Scrub-robin,Tychaedon quadrivirgata,LC,LC
9003,Old World flycatchers and chats,Miombo Scrub-robin,Tychaedon barbata,LC,LC
9004,Old World flycatchers and chats,Kalahari Scrub-robin,Cercotrichas paena,LC,LC
9005,Old World flycatchers and chats,Rufous-tailed Scrub-robin,Cercotrichas galactotes,LC,LC
9006,Old World flycatchers and chats,Black Scrub-robin,Cercotrichas podobe,LC,LC
9007,Old World flycatchers and chats,Brown-backed Scrub-robin,Cercotrichas hartlaubi,LC,LC
9008,Old World flycatchers and chats,White-browed Scrub-robin,Cercotrichas leucophrys,LC,LC
9009,Old World flycatchers and chats,Philippine Magpie-robin,Copsychus mindanensis,LC,LC
9010,Old World flycatchers and chats,Pelzeln's Magpie-robin,Copsychus pica,LC,LC
9011,Old World flycatchers and chats,Madagascar Magpie-robin,Copsychus albospecularis,LC,LC
9012,Old World flycatchers and chats,Seychelles Magpie-robin,Copsychus sechellarum,EN,EN
9013,Old World flycatchers and chats,Oriental Magpie-robin,Copsychus saularis,LC,LC
9014,Old World flycatchers and chats,Indian Robin,Saxicoloides fulicatus,LC,LC
9015,Old World flycatchers and chats,Rufous-tailed Shama,Trichixos pyrropygus,NT,NT
9016,Old World flycatchers and chats,White-browed Shama,Kittacincla luzoniensis,LC,LC
9017,Old World flycatchers and chats,Visayan Shama,Kittacincla superciliaris,LC,LC
9018,Old World flycatchers and chats,White-rumped Shama,Kittacincla malabarica,LC,LC
9019,Old World flycatchers and chats,Andaman Shama,Kittacincla albiventris,LC,LC
9020,Old World flycatchers and chats,White-vented Shama,Kittacincla nigra,LC,LC
9021,Old World flycatchers and chats,Black Shama,Kittacincla cebuensis,EN,EN
9022,Old World flycatchers and chats,Grey-streaked Flycatcher,Muscicapa griseisticta,LC,LC
9023,Old World flycatchers and chats,Dark-sided Flycatcher,Muscicapa sibirica,LC,LC
9024,Old World flycatchers and chats,Ferruginous Flycatcher,Muscicapa ferruginea,LC,LC
9025,Old World flycatchers and chats,Brown-breasted Flycatcher,Muscicapa muttui,LC,LC
9026,Old World flycatchers and chats,Asian Brown Flycatcher,Muscicapa dauurica,LC,LC
9027,Old World flycatchers and chats,Ashy-breasted Flycatcher,Muscicapa randi,VU,VU
9028,Old World flycatchers and chats,Sumba Brown Flycatcher,Muscicapa segregata,NT,NT
9029,Old World flycatchers and chats,Little Grey Flycatcher,Muscicapa epulata,LC,LC
9030,Old World flycatchers and chats,African Dusky Flycatcher,Muscicapa adusta,LC,LC
9031,Old World flycatchers and chats,Yellow-footed Flycatcher,Muscicapa sethsmithi,LC,LC
9032,Old World flycatchers and chats,Gambaga Flycatcher,Muscicapa gambagae,LC,LC
9033,Old World flycatchers and chats,Spotted Flycatcher,Muscicapa striata,LC,LC
9034,Old World flycatchers and chats,Swamp Flycatcher,Muscicapa aquatica,LC,LC
9035,Old World flycatchers and chats,Cassin's Flycatcher,Muscicapa cassini,LC,LC
9036,Old World flycatchers and chats,Böhm's Flycatcher,Bradornis boehmi,LC,LC
9037,Old World flycatchers and chats,Sooty Flycatcher,Bradornis fuliginosus,LC,LC
9038,Old World flycatchers and chats,Ussher's Flycatcher,Bradornis ussheri,LC,LC
9039,Old World flycatchers and chats,Dusky-blue Flycatcher,Bradornis comitatus,LC,LC
9040,Old World flycatchers and chats,African Grey Flycatcher,Bradornis microrhynchus,LC,LC
9041,Old World flycatchers and chats,Mariqua Flycatcher,Bradornis mariquensis,LC,LC
9042,Old World flycatchers and chats,Pale Flycatcher,Agricola pallidus,LC,LC
9043,Old World flycatchers and chats,Chat-flycatcher,Agricola infuscatus,LC,LC
9044,Old World flycatchers and chats,White-browed Forest-flycatcher,Fraseria cinerascens,LC,LC
9045,Old World flycatchers and chats,African Forest-flycatcher,Fraseria ocreata,LC,LC
9046,Old World flycatchers and chats,Grey Tit-flycatcher,Fraseria plumbea,LC,LC
9047,Old World flycatchers and chats,Grey-throated Tit-flycatcher,Fraseria griseigularis,LC,LC
9048,Old World flycatchers and chats,Ashy Flycatcher,Fraseria caerulescens,LC,LC
9049,Old World flycatchers and chats,Tessmann's Flycatcher,Fraseria tessmanni,LC,LC
9050,Old World flycatchers and chats,Olivaceous Flycatcher,Fraseria olivascens,LC,LC
9051,Old World flycatchers and chats,Chapin's Flycatcher,Fraseria lendu,VU,VU
9052,Old World flycatchers and chats,Humblot's Flycatcher,Humblotia flavirostris,EN,VU
9053,Old World flycatchers and chats,Fiscal Flycatcher,Melaenornis silens,LC,LC
9054,Old World flycatchers and chats,Herero Chat,Melaenornis herero,LC,LC
9055,Old World flycatchers and chats,Silverbird,Melaenornis semipartitus,LC,LC
9056,Old World flycatchers and chats,Abyssinian Slaty-flycatcher,Melaenornis chocolatinus,LC,LC
9057,Old World flycatchers and chats,Angola Slaty-flycatcher,Melaenornis brunneus,LC,LC
9058,Old World flycatchers and chats,White-eyed Slaty-flycatcher,Melaenornis fischeri,LC,LC
9059,Old World flycatchers and chats,Yellow-eyed Black-flycatcher,Melaenornis ardesiacus,LC,LC
9060,Old World flycatchers and chats,Nimba Flycatcher,Melaenornis annamarulae,VU,VU
9061,Old World flycatchers and chats,Northern Black-flycatcher,Melaenornis edolioides,LC,LC
9062,Old World flycatchers and chats,Southern Black-flycatcher,Melaenornis pammelaina,LC,LC
9063,Old World flycatchers and chats,Rufous-bellied Niltava,Niltava sundara,LC,LC
9064,Old World flycatchers and chats,Small Niltava,Niltava macgrigoriae,LC,LC
9065,Old World flycatchers and chats,Rufous-vented Niltava,Niltava sumatrana,LC,LC
9066,Old World flycatchers and chats,Large Vivid Niltava,Niltava oatesi,LC,LC
9067,Old World flycatchers and chats,Small Vivid Niltava,Niltava vivida,LC,LC
9068,Old World flycatchers and chats,Fujian Niltava,Niltava davidi,LC,LC
9069,Old World flycatchers and chats,Large Niltava,Niltava grandis,LC,LC
9070,Old World flycatchers and chats,Zappey's Flycatcher,Cyanoptila cumatilis,NT,NT
9071,Old World flycatchers and chats,Blue-and-white Flycatcher,Cyanoptila cyanomelana,LC,LC
9072,Old World flycatchers and chats,Nilgiri Flycatcher,Eumyias albicaudatus,LC,LC
9073,Old World flycatchers and chats,Rufous-vented Flycatcher,Eumyias ruficrissa,LC,LC
9074,Old World flycatchers and chats,Indigo Flycatcher,Eumyias indigo,LC,LC
9075,Old World flycatchers and chats,Dull-blue Flycatcher,Eumyias sordidus,NT,NT
9076,Old World flycatchers and chats,Verditer Flycatcher,Eumyias thalassinus,LC,LC
9077,Old World flycatchers and chats,Turquoise Flycatcher,Eumyias panayensis,LC,LC
9078,Old World flycatchers and chats,Streaky-breasted Jungle-flycatcher,Eumyias additus,NT,NT
9079,Old World flycatchers and chats,White-gorgeted Flycatcher,Anthipes monileger,LC,LC
9080,Old World flycatchers and chats,Rufous-browed Flycatcher,Anthipes solitaris,LC,LC
9081,Old World flycatchers and chats,Russet-backed Jungle-flycatcher,Cyornis oscillans,LC,LC
9082,Old World flycatchers and chats,Sumba Jungle-flycatcher,Cyornis stresemanni,LC,LC
9083,Old World flycatchers and chats,Nicobar Jungle-flycatcher,Cyornis nicobaricus,NT,NT
9084,Old World flycatchers and chats,Brown-chested Jungle-flycatcher,Cyornis brunneatus,VU,VU
9085,Old World flycatchers and chats,Fulvous-chested Jungle-flycatcher,Cyornis olivaceus,LC,LC
9086,Old World flycatchers and chats,Grey-chested Jungle-flycatcher,Cyornis umbratilis,NT,NT
9087,Old World flycatchers and chats,Rufous-tailed Jungle-flycatcher,Cyornis ruficauda,LC,LC
9088,Old World flycatchers and chats,Henna-tailed Jungle-flycatcher,Cyornis colonus,NT,NT
9089,Old World flycatchers and chats,Pale Blue-flycatcher,Cyornis unicolor,LC,LC
9090,Old World flycatchers and chats,Rück's Blue-flycatcher,Cyornis ruckii,CR,CR
9091,Old World flycatchers and chats,Blue-breasted Blue-flycatcher,Cyornis herioti,NT,NT
9092,Old World flycatchers and chats,Rufous-breasted Blue-flycatcher,Cyornis camarinensis,VU,VU
9093,Old World flycatchers and chats,White-bellied Blue-flycatcher,Cyornis pallidipes,LC,LC
9094,Old World flycatchers and chats,Pale-chinned Flycatcher,Cyornis poliogenys,LC,LC
9095,Old World flycatchers and chats,Large Blue-flycatcher,Cyornis magnirostris,LC,NT
9096,Old World flycatchers and chats,Hill Blue-flycatcher,Cyornis banyumas,LC,LC
9097,Old World flycatchers and chats,Palawan Blue-flycatcher,Cyornis lemprieri,NT,NT
9098,Old World flycatchers and chats,Tickell's Blue-flycatcher,Cyornis tickelliae,LC,LC
9099,Old World flycatchers and chats,Indochinese Blue-flycatcher,Cyornis sumatrensis,LC,LC
9100,Old World flycatchers and chats,Large-billed Blue-flycatcher,Cyornis caerulatus,VU,VU
9101,Old World flycatchers and chats,Bornean Blue-flycatcher,Cyornis superbus,LC,LC
9102,Old World flycatchers and chats,Chinese Blue-flycatcher,Cyornis glaucicomans,LC,LC
9103,Old World flycatchers and chats,Hainan Blue-flycatcher,Cyornis hainanus,LC,LC
